"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","delayed"
2007,4,2,1,2035,1855,2158,2039,"XE",2609,"N15980",143,164,115,79,100,"EWR","MKE",725,5,23,0,,0,79,0,0,0,0,"YES"
2007,4,3,2,851,845,1133,1055,"XE",2397,"N14937",162,130,91,38,6,"EWR","CVG",569,5,66,0,,0,6,0,32,0,0,"NO"
2007,4,3,2,1510,1510,1617,1632,"XE",2790,"N15912",67,82,40,-15,0,"EWR","MHT",209,7,20,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,1608,1610,1812,1755,"XE",2497,"N15527",124,105,76,17,-2,"IAH","ICT",542,5,43,0,,0,0,0,17,0,0,"NO"
2007,4,4,3,1736,1650,2047,2008,"XE",2896,"N13118",131,138,108,39,46,"COS","IAH",809,7,16,0,,0,0,0,0,0,39,"YES"
2007,4,5,4,2022,1800,2209,1949,"XE",2575,"N15912",107,109,71,140,142,"EWR","PIT",319,8,28,0,,0,28,0,0,0,112,"YES"
2007,4,5,4,627,629,811,821,"XE",2725,"N15527",104,112,81,-10,-2,"ICT","IAH",542,12,11,0,,0,0,0,0,0,0,"NO"
2007,4,5,4,906,908,1048,1050,"XE",2801,"N15983",102,102,84,-2,-2,"PNS","IAH",489,8,10,0,,0,0,0,0,0,0,"NO"
2007,4,5,4,1626,1630,1747,1800,"XE",2866,"N12519",81,90,64,-13,-4,"IAH","MAF",429,3,14,0,,0,0,0,0,0,0,"NO"
2007,4,6,5,1914,1730,2328,2134,"XE",2287,"N14116",194,184,169,114,104,"XNA","EWR",1130,10,15,0,,0,0,0,114,0,0,"YES"
2007,4,8,7,2048,1920,2352,2244,"XE",2882,"N13124",124,144,100,68,88,"BNA","EWR",748,11,13,0,,0,0,0,68,0,0,"YES"
2007,4,8,7,1624,1610,1742,1722,"XE",2934,"N13929",78,72,53,20,14,"CLE","ABE",339,4,21,0,,0,14,0,6,0,0,"NO"
2007,4,9,1,1250,1250,1634,1652,"XE",2000,"N16170",164,182,145,-18,0,"IAH","IAD",1190,6,13,0,,0,0,0,0,0,0,"NO"
2007,4,9,1,838,840,941,942,"XE",2341,"N13979",63,62,41,-1,-2,"IAH","CRP",201,7,15,0,,0,0,0,0,0,0,"NO"
2007,4,9,1,620,620,755,745,"XE",2792,"N14925",95,85,64,10,0,"GPT","IAH",376,14,17,0,,0,0,0,0,0,0,"NO"
2007,4,10,2,727,730,1016,1025,"XE",2380,"N14998",109,115,82,-9,-3,"MSP","CLE",622,8,19,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1144,945,1255,1102,"XE",2693,"N13929",71,77,53,113,119,"CLE","SDF",304,4,14,0,,0,0,0,0,0,113,"YES"
2007,4,13,5,706,710,823,843,"XE",3086,"N26545",77,93,61,-20,-4,"IAH","PNS",489,8,8,0,,0,0,0,0,0,0,"NO"
2007,4,14,6,847,855,1045,1103,"XE",300,"N16546",118,128,101,-18,-8,"SMF","TUS",752,4,13,0,,0,0,0,0,0,0,"NO"
2007,4,15,7,1411,1420,1523,1535,"XE",2578,"N15509",72,75,58,-12,-9,"ABE","CLE",339,5,9,0,,0,0,0,0,0,0,"NO"
2007,4,16,1,1113,1110,1255,1248,"XE",2571,"N14977",162,158,134,7,3,"CVG","IAH",871,12,16,0,,0,0,0,0,0,0,"NO"
2007,4,18,3,1007,1010,1129,1137,"XE",2008,"N12136",82,87,65,-8,-3,"IAH","TUL",429,4,13,0,,0,0,0,0,0,0,"NO"
2007,4,18,3,1533,1335,1649,1514,"XE",2740,"N16999",76,99,62,95,118,"PWM","EWR",284,5,9,0,,0,8,0,0,0,87,"YES"
2007,4,18,3,1737,1730,2100,2117,"XE",2902,"N14522",143,167,126,-17,7,"IAH","RDU",1043,6,11,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,1304,1310,1435,1442,"XE",2363,"N27962",91,92,73,-7,-6,"MAF","IAH",429,9,9,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,1302,1305,1415,1421,"XE",2600,"N13935",73,76,40,-6,-3,"DFW","IAH",224,18,15,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,914,915,1029,1045,"XE",2926,"N13997",135,150,118,-16,-1,"TYS","IAH",772,6,11,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,1605,1610,1713,1722,"XE",2934,"N17507",68,72,57,-9,-5,"CLE","ABE",339,3,8,0,,0,0,0,0,0,0,"NO"
2007,4,22,7,637,635,808,810,"XE",2143,"N12924",151,155,134,-2,2,"GSP","IAH",838,6,11,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,636,645,733,750,"XE",2564,"N12934",57,65,40,-17,-9,"BWI","EWR",169,8,9,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,1541,1545,1647,1653,"XE",2766,"N14947",66,68,48,-6,-4,"LFT","IAH",201,9,9,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,756,800,919,926,"XE",71,"N12163",83,86,65,-7,-4,"OMA","ONT",1286,7,11,0,,0,0,0,0,0,0,"NO"
2007,4,25,3,1414,1300,1747,1642,"XE",2465,"N14543",153,162,134,65,74,"STL","EWR",872,10,9,0,,0,10,0,0,0,55,"YES"
2007,4,25,3,949,957,1335,1359,"XE",2878,"N18114",166,182,151,-24,-8,"XNA","EWR",1130,6,9,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,1850,1810,2028,1958,"XE",2611,"N15932",98,108,82,30,40,"IAH","AMA",519,5,11,0,,0,5,0,0,0,25,"YES"
2007,4,28,6,1814,1815,1952,1958,"XE",2175,"N15983",98,103,64,-6,-1,"EWR","RDU",416,4,30,0,,0,0,0,0,0,0,"NO"
2007,4,28,6,740,730,1139,1128,"XE",2834,"N12135",179,178,158,11,10,"AUS","CLE",1174,8,13,0,,0,0,0,0,0,0,"NO"
2007,4,29,7,559,610,739,800,"XE",2604,"N19554",160,170,134,-21,-11,"CLT","IAH",913,8,18,0,,0,0,0,0,0,0,"NO"
2007,4,30,1,844,850,1000,1005,"XE",2006,"N14514",76,75,55,-5,-6,"IAH","LRD",301,4,17,0,,0,0,0,0,0,0,"NO"
2007,4,30,1,534,540,703,640,"XE",3125,"N13970",89,60,40,23,-6,"GRK","IAH",166,8,41,0,,0,0,0,23,0,0,"NO"
2007,4,1,7,705,715,755,803,"YV",2941,"N77286",50,48,26,-8,-10,"TUS","PHX",110,11,13,0,,0,0,0,0,0,0,"NO"
2007,4,3,2,1,2356,115,122,"YV",2835,"N27318",74,86,54,-7,5,"LAS","TUS",365,5,15,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,1330,1250,1435,1403,"YV",7223,"N860MJ",65,73,46,32,40,"IAD","BUF",284,10,9,0,,0,32,0,0,0,0,"YES"
2007,4,5,4,1457,1437,1614,1557,"YV",7163,"N27314",77,80,52,17,20,"CLE","IAD",288,5,20,0,,0,0,17,0,0,0,"YES"
2007,4,5,4,1638,1635,1715,1719,"YV",7092,"N455YV",37,44,18,-4,3,"COS","DEN",72,6,13,0,,0,0,0,0,0,0,"NO"
2007,4,6,5,1837,1840,1945,1945,"YV",7072,"N446YV",68,65,46,0,-3,"EGE","DEN",121,9,13,0,,0,0,0,0,0,0,"NO"
2007,4,7,6,600,600,817,715,"YV",7201,"N592ML",137,75,111,62,0,"DSM","ORD",299,10,16,0,,0,0,0,62,0,0,"NO"
2007,4,8,7,1140,1114,1220,1210,"YV",7327,"N592ML",40,56,30,10,26,"MLI","ORD",139,3,7,0,,0,0,0,0,0,0,"YES"
2007,4,9,1,1925,1925,2050,2050,"YV",7189,"N857MJ",85,85,54,0,0,"CLT","IAD",321,10,21,0,,0,0,0,0,0,0,"NO"
2007,4,11,3,2053,1807,2257,2015,"YV",7174,"N47202",124,128,104,162,166,"BHM","ORD",584,7,13,0,,0,0,0,0,0,162,"YES"
2007,4,11,3,2120,1930,2300,2113,"YV",7255,"N75996",100,103,82,107,110,"IAD","CHS",441,5,13,0,,0,107,0,0,0,0,"YES"
2007,4,12,4,1441,1420,1547,1504,"YV",7086,"N446YV",66,44,22,43,21,"COS","DEN",72,6,38,0,,0,0,0,0,0,43,"YES"
2007,4,12,4,1024,1013,1225,1200,"YV",7257,"N857MJ",121,107,91,25,11,"MHT","IAD",418,8,22,0,,0,25,0,0,0,0,"NO"
2007,4,15,7,1257,1237,1436,1425,"YV",7215,"N512MJ",99,108,70,11,20,"ATL","IAD",533,11,18,0,,0,0,0,0,0,0,"YES"
2007,4,16,1,1238,1230,1312,1302,"YV",1004,"N651BR",34,32,21,10,8,"OGG","HNL",100,5,8,0,,0,0,0,0,0,0,"NO"
2007,4,17,2,1251,1251,1406,1404,"YV",2685,"N920FJ",75,73,53,2,0,"ORF","CLT",290,4,18,0,,0,0,0,0,0,0,"NO"
2007,4,20,5,1925,1923,2051,2025,"YV",7205,"N75987",86,62,45,26,2,"GRB","ORD",174,31,10,0,,0,0,0,0,0,26,"NO"
2007,4,22,7,657,700,821,842,"YV",7271,"N17175",84,102,67,-21,-3,"BOS","IAD",413,4,13,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,1137,1131,1305,1306,"YV",7164,"N518LR",148,155,132,-1,6,"MHT","ORD",843,4,12,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,730,730,924,917,"YV",2741,"N910FJ",114,107,87,7,0,"SJC","PHX",621,12,15,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,1806,1807,2040,2044,"YV",2985,"N7264V",94,97,79,-4,-1,"PHX","SLC",507,6,9,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,1448,1415,1624,1545,"YV",2718,"N930LR",216,210,184,39,33,"MEM","PHX",1263,6,26,0,,0,0,0,39,0,0,"YES"
2007,4,28,6,1432,1432,1602,1600,"YV",7231,"N859MJ",90,88,61,2,0,"CLT","IAD",321,6,23,0,,0,0,0,0,0,0,"NO"
2007,4,28,6,805,815,900,918,"YV",2900,"N987HA",115,123,97,-18,-10,"GJT","PHX",438,8,10,0,,0,0,0,0,0,0,"NO"
2007,4,28,6,1200,1204,1641,1637,"YV",2883,"N933LR",161,153,133,4,-4,"PHX","IAH",1009,8,20,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1604,1610,1809,1804,"NW",1767,"N502US",125,114,89,5,-6,"PHL","DTW",453,5,31,0,,0,0,0,0,0,0,"NO"
2007,4,2,1,1100,1055,1214,1216,"OH",5472,"N455CA",74,81,59,-2,5,"CVG","CLT",335,7,8,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,1829,1733,2038,2001,"OH",5227,"N595SW",69,88,64,37,56,"MEM","CVG",403,4,1,0,,0,37,0,0,0,0,"YES"
2007,4,4,3,2135,2055,2254,2223,"OH",5267,"N965CA",79,88,58,31,40,"CVG","DCA",411,6,15,0,,0,31,0,0,0,0,"YES"
2007,4,5,4,1848,1825,2029,2008,"OH",5157,"N914CA",101,103,84,21,23,"ROC","CVG",461,2,15,0,,0,0,21,0,0,0,"YES"
2007,4,6,5,1925,1850,2145,2011,"OH",4997,"N933CA",140,81,96,94,35,"ORF","JFK",289,15,29,0,,0,35,0,59,0,0,"YES"
2007,4,7,6,1655,1655,1855,1856,"OH",5666,"N739CA",120,121,100,-1,0,"CVG","EWR",569,5,15,0,,0,0,0,0,0,0,"NO"
2007,4,8,7,1400,1410,1522,1536,"OH",5041,"N805CA",82,86,70,-14,-10,"CHO","CVG",342,6,6,0,,0,0,0,0,0,0,"NO"
2007,4,11,3,1610,1610,1735,1751,"OH",5220,"N967CA",85,101,44,-16,0,"JFK","ROC",264,10,31,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1100,1045,1150,1134,"OH",5104,"N940CA",50,49,29,16,15,"CVG","CRW",173,3,18,0,,0,15,0,1,0,0,"YES"
2007,4,13,5,1530,1428,1936,1759,"OH",5164,"N965CA",186,151,160,97,62,"BHM","LGA",866,16,10,0,,0,62,0,35,0,0,"YES"
2007,4,15,7,1420,1425,1459,1504,"OH",5690,"N916CA",39,39,31,-5,-5,"DAY","CVG",64,3,5,0,,0,0,0,0,0,0,"NO"
2007,4,17,2,701,700,837,835,"OH",5499,"N641CA",96,95,73,2,1,"RDU","LGA",431,6,17,0,,0,0,0,0,0,0,"NO"
2007,4,18,3,1426,1426,1848,1905,"OH",5434,"N658CA",142,159,124,-17,0,"COS","CVG",1078,1,17,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,2141,2150,2300,2327,"OH",5291,"N941CA",139,157,120,-27,-9,"LGA","BHM",866,4,15,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,2020,1855,2240,2107,"OH",5417,"N815CA",140,132,85,93,85,"LGA","GSP",610,5,50,0,,0,85,0,8,0,0,"YES"
2007,4,19,4,645,645,818,818,"OH",5641,"N655CA",93,93,74,0,0,"RIC","CVG",413,3,16,0,,0,0,0,0,0,0,"NO"
2007,4,21,6,700,700,828,815,"OH",5102,"N938CA",88,75,53,13,0,"DCA","JFK",213,10,25,0,,0,0,0,0,0,0,"NO"
2007,4,23,1,1035,1035,1245,1248,"OH",5114,"N938CA",130,133,109,-3,0,"JFK","CVG",589,3,18,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,911,911,1100,1104,"OH",5201,"N814CA",169,173,150,-4,0,"DCA","BTR",985,5,14,0,,0,0,0,0,0,0,"NO"
2007,4,25,3,1913,1852,2120,2034,"OH",5463,"N783CA",127,102,55,46,21,"JFK","BUF",301,10,62,0,,0,0,0,46,0,0,"YES"
2007,4,27,5,1125,1130,1310,1318,"OH",5305,"N957CA",105,108,85,-8,-5,"MCO","RDU",534,8,12,0,,0,0,0,0,0,0,"NO"
2007,4,29,7,735,735,816,818,"OH",5030,"N987CA",41,43,29,-2,0,"LEX","CVG",70,3,9,0,,0,0,0,0,0,0,"NO"
2007,4,1,7,1653,1650,1807,1804,"OO",4017,"N607SK",74,74,58,3,3,"BZN","SLC",347,5,11,0,,0,0,0,0,0,0,"NO"
2007,4,2,1,705,700,808,757,"OO",3681,"N583SW",63,57,46,11,5,"SUN","SLC",223,4,13,0,,0,0,0,0,0,0,"NO"
2007,4,2,1,844,832,1001,951,"OO",6374,"N710SK",77,79,60,10,12,"SFO","PSP",421,3,14,0,,0,0,0,0,0,0,"NO"
2007,4,3,2,834,842,909,920,"OO",6225,"N585SW",35,38,20,-11,-8,"MRY","SFO",77,4,11,0,,0,0,0,0,0,0,"NO"
2007,4,3,2,1017,1020,1122,1126,"OO",6293,"N291SW",65,66,49,-4,-3,"DEN","MTJ",197,4,12,0,,0,0,0,0,0,0,"NO"
2007,4,3,2,1835,1837,2008,2012,"OO",6873,"N983SW",93,95,75,-4,-2,"SGF","ORD",438,7,11,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,1520,1524,1751,1812,"OO",6360,"N982SW",91,108,75,-21,-4,"SFO","SLC",599,5,11,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,2032,1753,2245,1930,"OO",6927,"N965SW",133,97,75,195,159,"OMA","ORD",416,28,30,0,,0,0,0,195,0,0,"YES"
2007,4,6,5,1325,1250,1424,1353,"OO",6202,"N576SW",59,63,41,31,35,"SFO","RDD",199,6,12,0,,0,31,0,0,0,0,"YES"
2007,4,6,5,2033,1837,2139,1952,"OO",6209,"N568SW",66,75,51,107,116,"SFO","ACV",250,4,11,0,,0,107,0,0,0,0,"YES"
2007,4,7,6,1019,1024,1332,1344,"OO",3776,"N433SW",133,140,107,-12,-5,"SLC","OMA",839,4,22,0,,0,0,0,0,0,0,"NO"
2007,4,7,6,623,630,713,729,"OO",3987,"N869AS",50,59,32,-16,-7,"IDA","SLC",188,7,11,0,,0,0,0,0,0,0,"NO"
2007,4,7,6,1818,1814,1901,1849,"OO",6154,"N585SW",43,35,22,12,4,"LAX","SNA",36,5,16,0,,0,0,0,0,0,0,"NO"
2007,4,7,6,1015,1010,1116,1114,"OO",6252,"N218SW",61,64,45,2,5,"SFO","SBP",191,3,13,0,,0,0,0,0,0,0,"NO"
2007,4,8,7,1259,1255,1345,1345,"OO",3818,"N411SW",46,50,34,0,4,"IDA","SLC",188,5,7,0,,0,0,0,0,0,0,"NO"
2007,4,8,7,1504,1506,1622,1627,"OO",3872,"N912EV",78,81,57,-5,-2,"SLC","HLN",402,3,18,0,,0,0,0,0,0,0,"NO"
2007,4,8,7,746,756,853,911,"OO",6330,"N910SW",67,75,54,-18,-10,"SFO","ONT",363,4,9,0,,0,0,0,0,0,0,"NO"
2007,4,8,7,557,600,654,657,"OO",6799,"N961SW",57,57,37,-3,-3,"GRB","ORD",174,8,12,0,,0,0,0,0,0,0,"NO"
2007,4,10,2,1717,1710,1948,1928,"OO",5896,"N716SK",91,78,50,20,7,"ORD","CLE",316,3,38,0,,0,20,0,0,0,0,"NO"
2007,4,10,2,708,715,840,842,"OO",6342,"N978SW",92,87,67,-2,-7,"IDA","DEN",458,10,15,0,,0,0,0,0,0,0,"NO"
2007,4,11,3,836,818,1121,1015,"OO",5921,"N971SW",165,117,79,66,18,"ORD","FAR",557,6,80,0,,0,0,0,0,0,66,"YES"
2007,4,11,3,1041,1046,1120,1121,"OO",6146,"N292UX",39,35,22,-1,-5,"LAX","SNA",36,3,14,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1423,1425,1521,1520,"OO",6372,"N772SK",58,55,37,1,-2,"MSN","ORD",109,4,17,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,2239,2230,2356,2351,"OO",6462,"N938SW",77,81,59,5,9,"LAX","SMF",373,3,15,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,940,945,1059,1104,"OO",6535,"N903SW",79,79,56,-5,-5,"LAX","OAK",337,5,18,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1802,1739,1936,1930,"OO",6800,"N945SW",94,111,73,6,23,"ICT","ORD",588,8,13,0,,0,0,0,0,0,0,"YES"
2007,4,13,5,2014,2015,2149,2158,"OO",6901,"N755SK",95,103,78,-9,-1,"ORD","MEM",491,4,13,0,,0,0,0,0,0,0,"NO"
2007,4,14,6,757,800,848,846,"OO",5945,"N927SW",51,46,16,2,-3,"ORD","MKE",67,6,29,0,,0,0,0,0,0,0,"NO"
2007,4,14,6,926,930,957,1007,"OO",6731,"N969SW",31,37,15,-10,-4,"DEN","COS",72,4,12,0,,0,0,0,0,0,0,"NO"
2007,4,15,7,1055,1038,1235,1230,"OO",5816,"N778SK",100,112,82,5,17,"ICT","ORD",588,7,11,0,,0,0,0,0,0,0,"YES"
2007,4,15,7,1312,1221,1433,1358,"OO",6040,"N234SW",81,97,66,35,51,"MFR","SFO",329,6,9,0,,0,35,0,0,0,0,"YES"
2007,4,15,7,1330,1336,1419,1423,"OO",6041,"N578SW",49,47,28,-4,-6,"LAX","BFL",109,3,18,0,,0,0,0,0,0,0,"NO"
2007,4,15,7,1737,1739,1924,1930,"OO",6800,"N934SW",107,111,87,-6,-2,"ICT","ORD",588,10,10,0,,0,0,0,0,0,0,"NO"
2007,4,15,7,2140,2110,2240,2207,"OO",6942,"N956SW",60,57,37,33,30,"ORD","GRB",174,6,17,0,,0,0,0,0,0,33,"YES"
2007,4,16,1,1516,1520,1628,1637,"OO",3731,"N299SW",72,77,57,-9,-4,"SLC","SGU",269,4,11,0,,0,0,0,0,0,0,"NO"
2007,4,16,1,1943,1840,2210,2117,"OO",6504,"N976SW",87,97,61,53,63,"ORD","TYS",475,6,20,0,,0,0,0,0,0,53,"YES"
2007,4,17,2,1523,1335,1629,1450,"OO",3925,"N435SW",66,75,51,99,108,"SLC","BIL",387,4,11,0,,0,99,0,0,0,0,"YES"
2007,4,17,2,1322,1316,1503,1502,"OO",6810,"N918SW",101,106,85,1,6,"FAR","ORD",557,5,11,0,,0,0,0,0,0,0,"NO"
2007,4,18,3,1041,1001,1317,1301,"OO",4001,"N609SK",96,120,84,16,40,"SAN","SLC",626,4,8,0,,0,0,0,0,0,16,"YES"
2007,4,18,3,1204,1213,1239,1243,"OO",5778,"N227SW",35,30,19,-4,-9,"IPL","YUM",58,3,13,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,1835,1845,1937,1950,"OO",6049,"N568SW",62,65,42,-13,-10,"LAX","FAT",209,4,16,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,830,823,938,932,"OO",6051,"N218SW",68,69,49,6,7,"LAX","FAT",209,4,15,0,,0,0,0,0,0,0,"NO"
2007,4,20,5,1321,1305,1425,1403,"OO",5774,"N295UX",64,58,42,22,16,"PSP","LAS",173,7,15,0,,0,22,0,0,0,0,"YES"
2007,4,20,5,924,907,914,903,"OO",6827,"N925SW",50,56,29,11,17,"AZO","ORD",122,7,14,0,,0,0,0,0,0,0,"YES"
2007,4,21,6,757,800,848,846,"OO",5945,"N953SW",51,46,20,2,-3,"ORD","MKE",67,6,25,0,,0,0,0,0,0,0,"NO"
2007,4,21,6,1813,1820,2058,2106,"OO",6436,"N919SW",105,106,86,-8,-7,"LAX","ABQ",677,6,13,0,,0,0,0,0,0,0,"NO"
2007,4,22,7,2126,2110,2206,2150,"OO",5716,"N236SW",40,40,22,16,16,"SFO","MOD",78,3,15,0,,0,16,0,0,0,0,"YES"
2007,4,22,7,604,607,710,710,"OO",5793,"N301YV",66,63,47,0,-3,"CIC","SFO",153,5,14,0,,0,0,0,0,0,0,"NO"
2007,4,22,7,719,734,910,915,"OO",5938,"N705SK",111,101,89,-5,-15,"ICT","ORD",588,5,17,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,952,1000,1320,1334,"OO",3900,"N910EV",148,154,124,-14,-8,"SLC","MCI",919,6,18,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,730,735,842,849,"OO",4026,"N803SK",72,74,49,-7,-5,"BZN","SLC",347,7,16,0,,0,0,0,0,0,0,"NO"
2007,4,25,3,1318,1210,1526,1415,"OO",5729,"N581SW",128,125,109,71,68,"RDM","SFO",462,11,8,0,,0,0,0,71,0,0,"YES"
2007,4,25,3,1757,1729,1839,1813,"OO",6099,"N295SW",42,44,20,26,28,"LAX","SBA",89,4,18,0,,0,26,0,0,0,0,"YES"
2007,4,26,4,1434,1425,1547,1547,"OO",3816,"N869AS",73,82,63,0,9,"MSO","SLC",436,3,7,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,2211,2215,2320,2324,"OO",5488,"N935SW",69,69,49,-4,-4,"SFO","MFR",329,5,15,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,2020,2030,2049,2105,"OO",6204,"N301YV",29,35,18,-16,-10,"MRY","SFO",77,6,5,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,1926,1818,2127,2005,"OO",6561,"N909SW",121,107,100,82,68,"DEN","GTF",624,4,17,0,,0,0,0,0,0,82,"YES"
2007,4,27,5,1006,1010,1204,1207,"OO",2033,"N814SK",118,117,98,-3,-4,"DTW","ATL",594,8,12,0,,0,0,0,0,0,0,"NO"
2007,4,27,5,1141,1125,1219,1159,"OO",6740,"N406SW",98,94,79,20,16,"OKC","DEN",495,6,13,0,,0,0,0,0,0,20,"YES"
2007,4,28,6,1726,1425,2033,1723,"OO",6622,"N716SK",127,118,110,190,181,"PSP","DEN",776,6,11,0,,0,190,0,0,0,0,"YES"
2007,4,29,7,1521,1530,1814,1815,"OO",3758,"N413SW",113,105,93,-1,-9,"PDX","SLC",630,7,13,0,,0,0,0,0,0,0,"NO"
2007,4,29,7,1557,1600,1839,1843,"OO",3909,"N430SW",102,103,85,-4,-3,"TUS","SLC",601,8,9,0,,0,0,0,0,0,0,"NO"
2007,4,30,1,1602,1605,1845,1837,"OO",3972,"N442SW",103,92,79,8,-3,"PSP","SLC",541,8,16,0,,0,0,0,0,0,0,"NO"
2007,4,30,1,951,947,1245,1238,"OO",5431,"N939SW",114,111,96,7,4,"TUS","DEN",639,5,13,0,,0,0,0,0,0,0,"NO"
2007,4,30,1,1748,1745,1904,1859,"OO",6179,"N295SW",76,74,57,5,3,"SBA","SFO",262,4,15,0,,0,0,0,0,0,0,"NO"
2007,4,15,7,1447,1457,1526,1535,"UA",3,"N212UA",39,38,21,-9,-10,"OGG","KOA",84,3,15,0,,0,0,0,0,0,0,"NO"
2007,4,12,4,1622,1600,31,19,"UA",14,"N517UA",309,319,286,12,22,"SFO","JFK",2586,4,19,0,,0,0,0,0,0,0,"YES"
2007,4,17,2,2222,2215,634,634,"UA",16,"N557UA",312,319,287,0,7,"SFO","JFK",2586,8,17,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,1743,1735,2152,2120,"UA",17,"N560UA",429,405,370,32,8,"JFK","SFO",2586,6,53,0,,0,0,0,24,0,8,"NO"
2007,4,30,1,2314,2315,506,516,"UA",52,"N671UA",232,241,211,-10,-1,"SFO","ORD",1846,4,17,0,,0,0,0,0,0,0,"NO"
2007,4,26,4,901,905,1122,1135,"UA",57,"N597UA",321,330,300,-13,-4,"LAX","KOA",2504,3,18,0,,0,0,0,0,0,0,"NO"
2007,4,1,7,1841,1800,2142,2059,"UA",148,"N514UA",121,119,84,43,41,"ORD","PHL",678,10,27,0,,0,14,0,2,0,27,"YES"
2007,4,20,5,1412,1415,2240,2247,"UA",178,"N573UA",328,332,308,-7,-3,"SFO","BOS",2704,5,15,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,757,800,935,931,"UA",243,"N779UA",158,151,127,4,-3,"ORD","DEN",888,13,18,0,,0,0,0,0,0,0,"NO"
2007,4,17,2,1555,1558,1617,1623,"UA",357,"N423UA",82,85,60,-6,-3,"DAY","ORD",240,10,12,0,,0,0,0,0,0,0,"NO"
2007,4,5,4,908,910,1440,1444,"UA",358,"N571UA",212,214,190,-4,-2,"DEN","LGA",1619,7,15,0,,0,0,0,0,0,0,"NO"
2007,4,5,4,1011,1012,1238,1235,"UA",365,"N816UA",267,263,240,3,-1,"ORD","SNA",1726,7,20,0,,0,0,0,0,0,0,"NO"
2007,4,16,1,1745,1745,1909,1910,"UA",375,"N503UA",144,145,126,-1,0,"DEN","SMF",910,7,11,0,,0,0,0,0,0,0,"NO"
2007,4,4,3,2120,2120,2329,2337,"UA",403,"N937UA",69,77,55,-8,0,"DEN","ICT",419,3,11,0,,0,0,0,0,0,0,"NO"
2007,4,24,2,739,743,939,954,"UA",434,"N411UA",60,71,46,-15,-4,"ORD","DTW",235,5,9,0,,0,0,0,0,0,0,"NO"
2007,4,25,3,804,805,953,905,"UA",449,"N938UA",169,120,154,48,-1,"MDT","ORD",594,5,10,0,,0,0,0,48,0,0,"NO"
2007,4,17,2,1037,1040,1319,1336,"UA",454,"N377UA",102,116,87,-17,-3,"ORD","ATL",606,5,10,0,,0,0,0,0,0,0,"NO"
2007,4,19,4,1651,1655,2011,2016,"UA",466,"N585UA",140,141,114,-5,-4,"SFO","DEN",967,16,10,0,,0,0,0,0,0,0,"NO"
2007,4,2,1,1820,1830,1929,2001,"UA",470,"N849UA",69,91,51,-32,-10,"MSP","ORD",334,6,12,0,,0,0,0,0,0,0,"NO"
2007,4,29,7,1934,1818,2259,2145,"UA",482,"N376UA",145,147,128,74,76,"SFO","DEN",967,5,12,0,,0,6,0,0,0,68,"YES"
2007,4,8,7,1359,1400,1708,1720,"UA",536,"N565UA",129,140,116,-12,-1,"ORD","BOS",867,4,9,0,,0,0,0,0,0,0,"NO"
2007,4,13,5,1430,1323,1924,1835,"UA",660,"N520UA",174,192,157,49,67,"DEN","IAD",1452,6,11,0,,0,0,0,0,0,49,"YES"
